SpecCode,tl,guild,len,ord,ecoregion,stream,fresh,invasive,npp,discharge,herbivory,feeding_type,add_rems,Wmax
14376,0.460897843,secCons,1.653212514,Mugiliformes,Australasia,Unknown,FandM,notinvasive,158.7911426,14132.91437,plants/detritus+animals (troph. 2.2-2.79),grazing on aquatic plants,,NA
14473,0.428134794,Omni,1.477121255,Cypriniformes,IndoMalay,Lonely,Fonly,notinvasive,131.667251,144318.0792,plants/detritus+animals (troph. 2.2-2.79),filtering plankton,Lives in upper and middle layers of water bodies and dwells mainly  in the deep parts of lakes (Ref. 45563). Feeds on plankton (Ref. 33508) and algae (Ref. 45563).,NA
14480,0.606381365,Toppred,1.342422681,Perciformes,IndoMalay,Sonly,FandM,notinvasive,212.1698181,61840.42977,mainly animals (troph. 2.8 and up),,"Inhabits inshore waters, sometimes entering freshwater (Ref. 9671). Feeds on crustaceans and small fishes.",NA
14495,0.498310554,secCons,1.86923172,Cypriniformes,IndoMalay,Both,Fonly,notinvasive,121.8723252,18997.76592,mainly animals (troph. 2.8 and up),,,3495
14499,0.653212514,Toppred,1.77815125,Siluriformes,IndoMalay,Both,Fonly,notinvasive,175.7641593,18634.81821,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
14505,0.523746467,secCons,0.698970004,Perciformes,Palearctic,Lonely,FandM,notinvasive,3648.756205,31530.88001,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Inhabits fresh to hypersaline waters (to 55 ppt) of lakes, estuaries and lagoons, in shallow areas with much weed. Feeds on small crustaceans and chironomid larvae.",NA
14506,0.551449991,secCons,1.653212514,Perciformes,IndoMalay,Both,Fonly,notinvasive,156.8971991,22766.18042,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
14508,0.572871602,secCons,1.447158031,Perciformes,IndoMalay,Sonly,FandM,notinvasive,108.616424,30891.69063,mainly animals (troph. 2.8 and up),,"Found in middle and lower sections of larger rivers (Ref. 9685) and in estuaries, over sandy or muddy bottoms.  Feeds on crustaceans, small fishes, and benthic organisms (Ref. 57343).",NA
14512,0.374748346,Omni,1.646403726,Cypriniformes,IndoMalay,Both,Fonly,notinvasive,132.9875722,18631.64236,plants/detritus+animals (troph. 2.2-2.79),grazing on aquatic plants,,3500
14601,0.540329475,secCons,1.77815125,Perciformes,Australasia,Lonely,FandM,notinvasive,122.7174807,6827.003953,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Black bream are usually restricted to estuarine habitats and only leave them during periods of flooding (Ref. 6390). They can withstand a wide range of salinities and sometimes move into freshwater reaches of rivers (Ref. 28468). Black bream are also demersal and tend to inhabit areas where rocky river beds, snags or structures such as jetties provide cover (Ref. 28468), although they are caught in deeper open waters over sand or mud substrates in the Gippsland Lakes (Ref. 28469).

Black bream larvae and small juveniles are most abundant over seagrass beds in shallow estuarine waters (Ref. 28468, 28472).",2249
14614,0.568201724,secCons,1.301029996,Perciformes,IndoMalay,Sonly,FandM,notinvasive,156.8971991,22766.18042,mainly animals (troph. 2.8 and up),,"Found in muddy or sandy waters of freshwater rivers and estuaries (Ref. 57343).  Regularly enters freshwater streams during the spawning season, and probably at other times (Ref. 9685).  Large numbers of adults and young caught during the rainy season in the Chao Phraya River and other rivers of that system.  Feeds on crustaceans, small fishes, and benthic organisms (Ref. 57343).",NA
14698,0.565847819,secCons,1.477121255,Perciformes,IndoMalay,Sonly,FandM,notinvasive,140.724545,18920.69124,mainly animals (troph. 2.8 and up),,,NA
14863,0.537819095,secCons,1.255272505,Perciformes,Australasia,Sonly,Fonly,notinvasive,120.8088043,9685.265134,mainly animals (troph. 2.8 and up),,"Nocturnal species.  Commonly found in rivers, creeks and lagoons (Ref. 7300).",NA
14923,0.45484486,secCons,1.477121255,Perciformes,Australasia,Sonly,FandM,notinvasive,59.7772819,3791.237281,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Occurs inshore, in mangrove areas; in lotic and lentic freshwater bodies (Ref. 7300).  Lives in coastal marine waters, but also found in estuaries and freshwater sections of rivers (particularly in temperate southern latitudes) (Ref. 44894).  Benthic omnivore, juveniles feed on algae and a range of small crustaceans, while older fish prey mainly on polychaetes (Ref. 34016).  Diet changes considerably with season and increasing age (Ref. 34016).",NA
14925,0.445604203,Omni,1.255272505,Perciformes,Australasia,Both,Fonly,notinvasive,140.7952443,7456.359905,plants/detritus+animals (troph. 2.2-2.79),variable,"Lives in a variety of environment from still ponds and isolated rock pools to fast-flowing streams. Occurs in clear to turbid water over both rock and sand bottoms. Feeds on insects, crustaceans and algae.",NA
15124,0.5132176,secCons,0.875061263,Perciformes,Australasia,Both,FandM,notinvasive,135.797212,8624.49446,mainly plants/detritus (troph. 2-2.19),variable,"Found in streams, ponds, and swamps. Feeds on micro-crustaceans, insects, small arachnids, fish and algae.",NA
15126,0.491361694,secCons,0.84509804,Perciformes,Australasia,Sonly,FandM,notinvasive,158.7911426,14132.91437,mainly animals (troph. 2.8 and up),,"Occurs in lentic and lotic freshwater, as well as in mangrove areas (Ref. 7300).  A small schooling species also found in estuaries and coastal marine waters (Ref. 33616).",NA
15128,0.50242712,secCons,0.954242509,Perciformes,Australasia,Sonly,Fonly,notinvasive,130.2524066,8180.714287,plants/detritus+animals (troph. 2.2-2.79),variable,"Occurs along the vegetated margins of streams and swamps. Feeds mainly on small crustaceans as well as on aquatic insects, juvenile fishes and algae.",NA
15137,0.523746467,secCons,0.653212514,Perciformes,Australasia,Sonly,Fonly,notinvasive,112.1619992,8959.532373,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Occurs in small, slow-flowing streams and swamps where there is dense aquatic vegetation. Feeds primarily on aquatic insects and microcrustaceans.",NA
15140,0.606381365,Toppred,1.380211242,Perciformes,Australasia,Sonly,Fonly,notinvasive,44.86453837,13306.839,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),Occurs in relatively large rivers characterized by high turbidity. Feeds primarily on small fishes and prawns.,NA
15224,0.57054294,secCons,2,Perciformes,IndoMalay,Both,FandM,notinvasive,108.616424,30891.69063,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Persistent dry-season inhabitant of deep-water pools in the Mekong River in southern Laos and northeastern Cambodia. Appears to be rather sedentary in the river, wothout any known migrations or movements into tributaries (Ref. 43946). Spawns in deep-water sections of the Mekong River in southern Laos and northeastern Cambodia during the height of the dry-season, between March and May (Ref. 53062).",7000
15263,0.567026366,secCons,1.541579244,Perciformes,Australasia,Lonely,FandM,notinvasive,177.6767795,9451.98997,mainly animals (troph. 2.8 and up),selective plankton feeding,"Inhabits shallow coastal waters, estuaries, and rivers.  In India, matures at the size of 14 to 16 cm TL; attains an average size of 15.8 cm TL, 20.6 cm TL, and 24 cm TL, at the end of 1 year, 1.5 years and 2 years, respectively.  Juvenile feeds mainly on zooplankton (Ref. 13441), and as they grow, show piscivorous tendency (Ref. 9772).",NA
15775,0.505149978,secCons,1.255272505,Cypriniformes,IndoMalay,Both,FandM,notinvasive,584.6188418,75374.18955,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Usually found in slow running streams. Occurs in rivers, ponds, beels and inundated fields. A surface feeder on larvae and adults of insects.",5
15783,0.477121255,secCons,0.903089987,Perciformes,Palearctic,Unknown,FandM,notinvasive,2087.628983,14941.23266,,,,NA
15825,0.506505032,secCons,1.08278537,Perciformes,Palearctic,Both,FandM,notinvasive,1445.350594,39193.01416,mainly animals (troph. 2.8 and up),,,NA
15864,0.301029996,Herb_detrite,1.301029996,Perciformes,IndoMalay,Unknown,FandM,notinvasive,280.321229,287759.7369,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,An intertidal and amphibious air-breather that actively shuttles back and forth between tidepools and air (Ref. 31184). Creeps around and browses on mud flats at low tide; stays in a burrow in the mud at high tide.,20
15872,0.505149978,secCons,1.146128036,Perciformes,Palearctic,Sonly,FandM,notinvasive,1453.473307,9758.193351,mainly animals (troph. 2.8 and up),,May spend its whole life in freshwater. Euryhaline (Ref. 37812). Map in Ref. 50519 shows it as a coastal-marine species.,NA
15886,0.45484486,secCons,1.146128036,Perciformes,Palearctic,Sonly,FandM,notinvasive,1860.131277,12604.90313,mainly animals (troph. 2.8 and up),,Inhabits both brackish and freshwater and may spend its whole life in freshwater.,NA
15901,0.357934841,Omni,0.954242509,Perciformes,Neotropic,Sonly,Fonly,notinvasive,2.930326786,6868.65,plants/detritus+animals (troph. 2.2-2.79),variable,"Inhabits rivers and rivulets which have moderate to strong currents but is not found in the rapids. Prefers smaller rocks and gravel. Found up to 2000 feet of elevation. Omnivorous, feeding on algal filaments, aquatic insects, seeds and bottom detritus. Produces about 200 offspring which feed on the parent's dermal mucus.",NA
16107,0.575187845,secCons,1.851258349,Siluriformes,IndoMalay,Both,Fonly,notinvasive,179.7146529,28433.72177,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,3666.666667
16110,0.62324929,Toppred,1.414973348,Cypriniformes,IndoMalay,Sonly,Fonly,notinvasive,203.1400497,15845.39878,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
16116,0.471291717,secCons,1.301029996,Cypriniformes,IndoMalay,Sonly,Fonly,notinvasive,246.1057352,27006.79735,plants/detritus+animals (troph. 2.2-2.79),,Inhabits areas with sand and pea gravel from small streams to large rivers (Ref. 12693).,NA
16120,0.5289167,secCons,1.361727836,Cypriniformes,IndoMalay,Sonly,Fonly,notinvasive,167.5433011,16956.39586,mainly animals (troph. 2.8 and up),,,NA
16123,0.418301291,Omni,1.447158031,Cypriniformes,IndoMalay,Both,Fonly,notinvasive,159.5333295,15570.97589,mainly animals (troph. 2.8 and up),,,NA
16124,0.365487985,Omni,1.77815125,Cypriniformes,IndoMalay,Both,Fonly,notinvasive,199.406515,17125.68075,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,,2850
16131,0.301029996,Herb_detrite,1.602059991,Cypriniformes,IndoMalay,Both,Fonly,notinvasive,73.26613797,21830.11034,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,,NA
16136,0.553883027,secCons,1.643452676,Siluriformes,IndoMalay,Sonly,Fonly,notinvasive,110.6914905,25828.29851,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"In Kapuas Lakes area in Kalimantan Barat, Indonesia, fishermen reported that this species inhabits rivers and major streams with moderate to fast current (Ref. 56749).  Appears to be predatory in nature, feeding on aquatic invertebrates (Ref. 38651) and fish (Ref. 56749).",NA
16137,0.592176757,secCons,1.602059991,Perciformes,IndoMalay,Both,Fonly,notinvasive,211.2614098,15733.9597,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
16143,0.653212514,Toppred,2.113943352,Siluriformes,IndoMalay,Both,Fonly,notinvasive,137.5251865,25595.84423,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
16144,0.562292864,secCons,1.544068044,Siluriformes,IndoMalay,Both,Fonly,notinvasive,108.616424,30891.69063,mainly animals (troph. 2.8 and up),variable,,NA
16151,0.544068044,secCons,1.380211242,Siluriformes,IndoMalay,Sonly,Fonly,notinvasive,108.616424,30891.69063,mainly animals (troph. 2.8 and up),,,NA
16161,0.469822023,secCons,1.397940009,Siluriformes,IndoMalay,Sonly,Fonly,notinvasive,176.1697074,19235.61616,plants/detritus+animals (troph. 2.2-2.79),,,NA
16165,0.537819095,secCons,1.079181246,Siluriformes,IndoMalay,Sonly,Fonly,notinvasive,73.26613797,21830.11034,mainly animals (troph. 2.8 and up),,,NA
16169,0.518513934,secCons,1.176091259,Cypriniformes,IndoMalay,Sonly,Fonly,notinvasive,158.0537847,38373.05319,mainly animals (troph. 2.8 and up),,,NA
16172,0.57634135,secCons,1.477121255,Siluriformes,IndoMalay,Both,Fonly,notinvasive,151.7720736,32997.5222,mainly animals (troph. 2.8 and up),variable,,NA
16173,0.517195898,secCons,1.255272505,Cypriniformes,IndoMalay,Sonly,Fonly,notinvasive,137.3274013,19833.05276,mainly animals (troph. 2.8 and up),selective plankton feeding,,NA
16176,0.481442629,secCons,0.875061263,Cypriniformes,IndoMalay,Both,FandM,notinvasive,187.7162769,19911.91821,mainly animals (troph. 2.8 and up),,"Occurs in rivers and swamps (Ref. 57235).  Usually associated with standing or slow-flowing, shallow waters (Ref. 27732).  Abundant in flooded rice-paddies, canals and ditches.  Avoids large rivers and only moves from temporarily inundated habitats if necessitated by seasonal habitat disappearance .  Moves into seasonally inundated areas as soon as they are flooded (Ref. 12693, 57235).",NA
16178,0.568201724,secCons,1.544068044,Cypriniformes,IndoMalay,Both,Fonly,notinvasive,108.616424,30891.69063,mainly animals (troph. 2.8 and up),,,NA
16203,0.431363764,Omni,1.477121255,Cypriniformes,IndoMalay,Both,Fonly,notinvasive,175.7641593,18634.81821,plants/detritus+animals (troph. 2.2-2.79),variable,Feeds mainly on insects and zooplankton (Ref. 12693).,NA
16209,0.36361198,Omni,1.397940009,Cypriniformes,IndoMalay,Both,Fonly,notinvasive,242.1604224,14856.53374,mainly plants/detritus (troph. 2-2.19),,,NA
16215,0.301029996,Herb_detrite,1.653212514,Cypriniformes,IndoMalay,Sonly,Fonly,notinvasive,3.7925121,53418.28125,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,"Found in rapidly flowing water in medium and large-sized rivers (Ref. 12693).  Inhabits slower deeper reaches during dry-season (Ref. 37769).  Prefers rocky stretches with rapids and a fast-flowing current (Ref. 37770).  Feeds on aquatic chlorophytes (Ref. 37769 ), periphyton and phytoplankton (Ref. 12693).  Migrates in big schools, comprising several hundred fish, usually together with other cyprinids and loaches such <i>Hypsibarbus</i> spp., <i>Scaphognathops</i> spp., <i>Cirrhinus siamensis</i> and <i>Botia modesta</i> (Ref. 37770).",NA
16223,0.544068044,secCons,1.079181246,Cypriniformes,IndoMalay,Sonly,Fonly,notinvasive,168.9409272,13928.4027,mainly animals (troph. 2.8 and up),,,NA
16235,0.57054294,secCons,1.301029996,Perciformes,IndoMalay,Unknown,Fonly,notinvasive,73.45721736,25070.47136,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
16239,0.653212514,Toppred,2.113943352,Cypriniformes,IndoMalay,Sonly,Fonly,notinvasive,3.7925121,53418.28125,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
16261,0.526339277,secCons,0.857332496,Perciformes,Palearctic,Unknown,FandM,notinvasive,86.26502967,246294.7263,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Occurs in deeper, standing areas of fresh and brackish waters. Feeds  on chironomid larvae, small crustaceans, and gastropods.",NA
16265,0.568201724,secCons,1.130333768,Perciformes,Palearctic,Unknown,FandM,notinvasive,74.69776536,165228.2511,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Feeds on molluscs, crustaceans, insect larvae and small fishes.",NA
